record_id,record_type,used_for,actual_model_input,model_language_conditions,availability_status,language_code,dataset_code,language_name,language_family,script,source_term_en,localized_term,concept_name_en,concept_category,concept_category_name,axis_id,axis_category,axis_endpoint,axis_polarity,axis_endpoint_1_en,axis_endpoint_1_localized,axis_endpoint_2_en,axis_endpoint_2_localized,source_citation_keys,source_titles,source_years,source_urls,translation_nllb_code,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation,origin_files
concept:en:0001,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,individualism,individualism,individualism,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:nld:0183,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended matronymic,uitgebreid matronymisch,extended matronymic,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Extended matronymic,1.0,0.5389754772186279,low,1,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0184,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended firstborn,uitgebreide eerstgeborenen,extended firstborn,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Extended firstborn,1.0,0.5811470150947571,low,1,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0185,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended heir,verlengde erfgenaam,extended heir,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Extended heir,1.0,0.7022379636764526,medium,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0186,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended filial piety,uitgebreide zoonlijke vroomheid,extended filial piety,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,extended filial piety,1.0,0.835193932056427,high,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0187,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended caregiving,verlengde verzorging,extended caregiving,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Extended care,0.8125,0.8188254833221436,high,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0188,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended motherhood,verlengde moederschap,extended motherhood,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Extended motherhood,1.0,0.8449732661247253,high,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0189,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended fatherhood,verlengde vaderschap,extended fatherhood,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Extended fatherhood,1.0,0.8390794992446899,high,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0190,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended in laws,Uitgebreid in wetten,extended in laws,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Expanded in laws,0.875,0.7014530897140503,medium,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0191,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended brother in law,Verlengde schoonbroer,extended brother in law,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Extended brother-in-law,0.9130434782608695,0.6570249199867249,medium,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0192,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended sister in law,verlengde schoonzuster,extended sister in law,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Extended sister-in-law,0.9090909090909091,0.6271380186080933,medium,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0193,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended ancestral home,uitgebreid vooroudershuis,extended ancestral home,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,extended ancestral home,1.0,0.7672626376152039,medium,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0194,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,extended household labor,uitgebreid huishoudelijk werk,extended household labor,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Extensive household work,0.7916666666666666,0.8361893892288208,high,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0195,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,nuclear kinship,nucleaire verwantschap,nuclear kinship,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Nuclear kinship,1.0,0.804214596748352,high,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0196,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,nuclear mother,kernmoeder,nuclear mother,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Nuclear mother,1.0,0.8139126300811768,high,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0197,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,nuclear father,nucleaire vader,nuclear father,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Nuclear father,1.0,0.529657781124115,low,1,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0198,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,nuclear parent,nucleaire moeder,nuclear parent,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Nuclear mother,0.6428571428571429,0.5933728814125061,low,1,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0199,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,nuclear child,kernkind,nuclear child,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Nuclear child,1.0,0.4924466907978058,low,1,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0200,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,nuclear daughter,nucleaire dochter,nuclear daughter,family_kinship,Family and kinship,,,,,,,,,schwartz2006theory | inglehart2005modernization | hershcovich2022challenges,"A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP",2006 | 2005 | 2022,https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/,nld_Latn,Nuclear subsidiary,0.6470588235294118,0.657707154750824,medium,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0201,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,religion,religie,religion,religion_ritual,Religion and ritual life,,,,,,,,,inglehart2005modernization | hofstede2001culture | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2001 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://digitalcommons.usu.edu/unf_research/53/ | https://aclanthology.org/2023.c3nlp-1.12/,nld_Latn,Religious,0.8235294117647058,0.8631349802017212,high,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
concept:nld:0202,concept,translation_quality_stratification,0,nld,available,nld,nld,Dutch,Indo-European/Germanic,Latin,ritual,ritueel,ritual,religion_ritual,Religion and ritual life,,,,,,,,,inglehart2005modernization | hofstede2001culture | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2001 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://digitalcommons.usu.edu/unf_research/53/ | https://aclanthology.org/2023.c3nlp-1.12/,nld_Latn,Ritual,1.0,0.8503480553627014,high,0,0,data/probes/probe_sets.json | data/probes/translations_nld.csv
